case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
UDR,Non-Heinous,Under Investigation,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA19249,Aditi Reddy,Inspector,Investigating Officer,1983-04-20,Female,B Negative,1,2004-06-08,286403353202500880,202500880,2024-07-15,"On 09-07-2024, a case of Dark Web Crime was reported at Saraswathipuram PS, Mysuru district.",2024-07-09T23:00:00,2024-07-10T05:00:00,2024-07-10T03:00:00,12.221,76.5568,"Incident occurred near coordinates 12.221, 76.5568 within jurisdiction of Saraswathipuram PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Isha Kulkarni,53,Private Employee,Hindu,General,Transgender,Rahul Shetty,32,Transgender,0,Esha Das,64,Female,A1,1.0,2024-07-22T04:00:00,Karnataka,Mysuru,Saraswathipuram PS,KA19249,Mysuru District & Sessions Court,Esha Das,,,,
PAR,Heinous,Undetected,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA52940,Nikhil Verma,Head Constable,Circle Inspector,1980-02-18,Female,A Positive,1,2003-11-04,365612054202200881,202200881,2023-11-29,"On 26-11-2023, a case of Cyber Crime was reported at Mangaluru Town PS, Mangaluru district.",2023-11-26T00:00:00,2023-11-26T04:00:00,2023-11-26T19:00:00,12.9595,74.7314,"Incident occurred near coordinates 12.9595, 74.7314 within jurisdiction of Mangaluru Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Farhan Kulkarni,54,Private Employee,Hindu,General,Female,Hari Rao,34,Male,0,Bhavya Rao,,Male,A1,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA80689,Rahul Nair,Constable,Station Writer,1997-09-26,Female,B Positive,0,2000-03-11,170824227202200882,202200882,2022-10-27,"On 23-10-2022, a case of Murder was reported at Dharwad Town PS, Hubballi-Dharwad district.",2022-10-23T11:00:00,2022-10-23T18:00:00,2022-10-24T11:00:00,15.4213,74.9895,"Incident occurred near coordinates 15.4213, 74.9895 within jurisdiction of Dharwad Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Rahul Joshi,54,Private Employee,Hindu,General,Transgender,Rahul Kulkarni,69,Transgender,0,Ananya Verma,,Male,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA55618,Tanvi Nair,Head Constable,Circle Inspector,1987-08-12,Female,A Positive,0,2014-05-09,867403765202600883,202600883,2025-05-04,"On 02-05-2025, a case of Murder was reported at Kalaburagi City PS, Kalaburagi district.",2025-05-02T14:00:00,2025-05-02T17:00:00,2025-05-03T04:00:00,17.2429,76.7861,"Incident occurred near coordinates 17.2429, 76.7861 within jurisdiction of Kalaburagi City PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Kavya Kumar,25,Private Employee,Hindu,General,Female,Chirag Kulkarni,75,Female,0,Farhan Bhat,24,Female,A1,1.0,2025-05-11T00:00:00,Karnataka,Kalaburagi,Kalaburagi City PS,KA55618,Kalaburagi District & Sessions Court,Farhan Bhat,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA94589,Esha Bhat,Inspector,Circle Inspector,1992-06-24,Female,AB Positive,0,2008-09-28,890377879202300884,202300884,2022-05-15,"On 13-05-2022, a case of Murder was reported at Saraswathipuram PS, Mysuru district.",2022-05-13T07:00:00,2022-05-13T09:00:00,2022-05-14T02:00:00,12.2411,76.5874,"Incident occurred near coordinates 12.2411, 76.5874 within jurisdiction of Saraswathipuram PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Dev Deshmukh,28,Private Employee,Hindu,General,Transgender,Isha Singh,69,Female,0,Divya Rao,35,Transgender,A1,1.0,2022-05-22T08:00:00,Karnataka,Mysuru,Saraswathipuram PS,KA94589,Mysuru District & Sessions Court,Divya Rao,Ananya Hegde,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA94589,Esha Bhat,Deputy Superintendent,Station Writer,1988-01-10,Male,AB Positive,1,2010-01-27,890377879202300884,202300884,2022-05-15,"On 13-05-2022, a case of Murder was reported at Saraswathipuram PS, Mysuru district.",2022-05-13T07:00:00,2022-05-13T09:00:00,2022-05-14T02:00:00,12.2411,76.5874,"Incident occurred near coordinates 12.2411, 76.5874 within jurisdiction of Saraswathipuram PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Ananya Hegde,61,Male,A2,,,,,,,,,,,,
FIR,Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA58246,Nikhil Shetty,Deputy Superintendent,Circle Inspector,1972-05-02,Female,A Positive,1,2001-10-18,175284437202300885,202300885,2023-09-27,"On 22-09-2023, a case of Theft was reported at Mandya Town PS, Mandya district.",2023-09-22T02:00:00,2023-09-22T04:00:00,2023-09-22T10:00:00,12.4564,76.8924,"Incident occurred near coordinates 12.4564, 76.8924 within jurisdiction of Mandya Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Esha Kumar,25,Private Employee,Hindu,General,Male,Kavya Das,18,Female,0,Tanvi Nair,,Male,A1,1.0,2023-10-04T10:00:00,Karnataka,Mandya,Mandya Town PS,KA58246,Mandya District & Sessions Court,Tanvi Nair,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA67937,Divya Patil,Constable,Investigating Officer,1991-01-05,Female,O Negative,0,2018-01-20,858164844202600886,202600886,2024-05-05,"On 03-05-2024, a case of Cryptocurrency Crime was reported at Bidar Town PS, Bidar district.",2024-05-03T14:00:00,2024-05-03T18:00:00,2024-05-04T07:00:00,17.8795,77.4494,"Incident occurred near coordinates 17.8795, 77.4494 within jurisdiction of Bidar Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Hari Kumar,46,Private Employee,Hindu,General,Male,Farhan Kulkarni,36,Male,0,Pooja Nair,42,Male,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA17241,Vikram Nair,Inspector,Station Writer,1985-03-03,Female,O Negative,1,2000-07-23,873802444202300887,202300887,2024-01-28,"On 25-01-2024, a case of Drug Offence was reported at Ballari City PS, Ballari district.",2024-01-25T15:00:00,2024-01-25T23:00:00,2024-01-26T01:00:00,15.0295,76.8642,"Incident occurred near coordinates 15.0295, 76.8642 within jurisdiction of Ballari City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Siddharth Nair,31,Private Employee,Hindu,General,Female,Esha Das,9,Male,0,Divya Sharma,,Transgender,A1,1.0,2024-02-04T19:00:00,Karnataka,Ballari,Ballari City PS,KA17241,Ballari District & Sessions Court,Divya Sharma,"Manish Rao,Tanvi Joshi",,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA17241,Vikram Nair,Inspector,Investigating Officer,1975-08-21,Female,B Negative,0,2015-07-16,873802444202300887,202300887,2024-01-28,"On 25-01-2024, a case of Drug Offence was reported at Ballari City PS, Ballari district.",2024-01-25T15:00:00,2024-01-25T23:00:00,2024-01-26T01:00:00,15.0295,76.8642,"Incident occurred near coordinates 15.0295, 76.8642 within jurisdiction of Ballari City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Manish Rao,68,Female,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA17241,Vikram Nair,Inspector,Station Writer,1983-10-04,Male,O Negative,0,2004-02-27,873802444202300887,202300887,2024-01-28,"On 25-01-2024, a case of Drug Offence was reported at Ballari City PS, Ballari district.",2024-01-25T15:00:00,2024-01-25T23:00:00,2024-01-26T01:00:00,15.0295,76.8642,"Incident occurred near coordinates 15.0295, 76.8642 within jurisdiction of Ballari City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Tanvi Joshi,53,Male,A3,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA76365,Nikhil Singh,Inspector,Station Writer,1989-11-22,Female,AB Positive,0,2003-08-21,249143018202600888,202600888,2023-08-01,"On 27-07-2023, a case of Cyber Crime was reported at Shivamogga Town PS, Shivamogga district.",2023-07-27T02:00:00,2023-07-27T09:00:00,2023-07-27T09:00:00,13.8984,75.5552,"Incident occurred near coordinates 13.8984, 75.5552 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Aarav Bhat,69,Private Employee,Hindu,General,Female,Divya Sharma,47,Male,0,Chirag Kumar,,Transgender,A1,1.0,2023-08-08T13:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA76365,Shivamogga District & Sessions Court,Chirag Kumar,Ananya Sharma,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA76365,Nikhil Singh,Deputy Superintendent,Station Writer,1978-11-09,Male,O Negative,0,2017-11-07,249143018202600888,202600888,2023-08-01,"On 27-07-2023, a case of Cyber Crime was reported at Shivamogga Town PS, Shivamogga district.",2023-07-27T02:00:00,2023-07-27T09:00:00,2023-07-27T09:00:00,13.8984,75.5552,"Incident occurred near coordinates 13.8984, 75.5552 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Ananya Sharma,,Transgender,A2,,,,,,,,,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA27287,Ananya Joshi,Sub-Inspector,Investigating Officer,1983-08-13,Male,AB Negative,0,2009-04-03,282595857202200889,202200889,2025-07-08,"On 04-07-2025, a case of Robbery was reported at Tumakuru Town PS, Tumakuru district.",2025-07-04T02:00:00,2025-07-04T03:00:00,2025-07-04T22:00:00,13.2683,77.1028,"Incident occurred near coordinates 13.2683, 77.1028 within jurisdiction of Tumakuru Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Isha Joshi,78,Private Employee,Hindu,General,Female,Ananya Gowda,22,Transgender,0,Vikram Nair,58,Female,A1,1.0,2025-07-15T06:00:00,Karnataka,Tumakuru,Tumakuru Town PS,KA27287,Tumakuru District & Sessions Court,Vikram Nair,,,,
UDR,Non-Heinous,Report Beece (B-Report),Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA95244,Tanvi Nair,Deputy Superintendent,Investigating Officer,1987-07-26,Female,A Negative,0,2010-07-26,258109039202500890,202500890,2024-10-26,"On 24-10-2024, a case of Dark Web Crime was reported at Bengaluru City PS, Bengaluru Urban district.",2024-10-24T12:00:00,2024-10-24T17:00:00,2024-10-25T11:00:00,13.0043,77.5313,"Incident occurred near coordinates 13.0043, 77.5313 within jurisdiction of Bengaluru City PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Aarav Verma,70,Private Employee,Hindu,General,Female,Divya Hegde,44,Male,0,Ananya Nair,71,Transgender,A1,1.0,2024-11-02T19:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA95244,"Principal City Civil & Sessions Court, Bengaluru",Ananya Nair,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA39664,Chirag Sharma,Head Constable,SHO,1984-09-06,Female,B Negative,0,2007-12-09,265782492202300891,202300891,2022-08-11,"On 07-08-2022, a case of Money Laundering was reported at Hassan Town PS, Hassan district.",2022-08-07T10:00:00,2022-08-07T16:00:00,2022-08-07T20:00:00,13.0131,76.0732,"Incident occurred near coordinates 13.0131, 76.0732 within jurisdiction of Hassan Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Kavya Gowda,42,Private Employee,Hindu,General,Transgender,Hari Das,25,Transgender,0,Kavya Patil,,Male,A1,1.0,2022-08-18T18:00:00,Karnataka,Hassan,Hassan Town PS,KA39664,Hassan District & Sessions Court,Kavya Patil,,,,
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA15306,Manish Kumar,Constable,Investigating Officer,1990-01-16,Male,AB Negative,0,2018-06-25,814466973202300892,202300892,2023-08-15,"On 13-08-2023, a case of Drug Offence was reported at Shivamogga Town PS, Shivamogga district.",2023-08-13T09:00:00,2023-08-13T13:00:00,2023-08-13T15:00:00,13.83,75.5309,"Incident occurred near coordinates 13.83, 75.5309 within jurisdiction of Shivamogga Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Aditi Shetty,38,Private Employee,Hindu,General,Female,Pooja Patil,57,Transgender,0,Aditi Shetty,74,Transgender,A1,1.0,2023-08-22T19:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA15306,Shivamogga District & Sessions Court,Aditi Shetty,,2023-10-07T19:00:00,A,KA15306
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA86841,Dev Patil,Deputy Superintendent,SHO,1995-04-02,Female,B Negative,0,2010-10-18,864862821202200893,202200893,2023-01-05,"On 02-01-2023, a case of Money Laundering was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-01-02T19:00:00,2023-01-03T02:00:00,2023-01-03T12:00:00,13.2886,77.4359,"Incident occurred near coordinates 13.2886, 77.4359 within jurisdiction of Bengaluru Rural PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Aditi Nair,77,Private Employee,Hindu,General,Male,Hari Patil,31,Transgender,0,Rahul Shetty,23,Female,A1,1.0,2023-01-12T00:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA86841,Bengaluru Rural District & Sessions Court,Rahul Shetty,"Vikram Das,Chirag Gowda",,,
Zero FIR,Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA86841,Dev Patil,Deputy Superintendent,Circle Inspector,1988-03-09,Female,O Positive,1,2015-05-02,864862821202200893,202200893,2023-01-05,"On 02-01-2023, a case of Money Laundering was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-01-02T19:00:00,2023-01-03T02:00:00,2023-01-03T12:00:00,13.2886,77.4359,"Incident occurred near coordinates 13.2886, 77.4359 within jurisdiction of Bengaluru Rural PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Vikram Das,,Transgender,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA86841,Dev Patil,Constable,SHO,1992-05-06,Female,O Negative,1,2006-04-09,864862821202200893,202200893,2023-01-05,"On 02-01-2023, a case of Money Laundering was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-01-02T19:00:00,2023-01-03T02:00:00,2023-01-03T12:00:00,13.2886,77.4359,"Incident occurred near coordinates 13.2886, 77.4359 within jurisdiction of Bengaluru Rural PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Chirag Gowda,67,Male,A3,,,,,,,,,,,,
UDR,Non-Heinous,Report Beece (B-Report),Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA42262,Isha Sharma,Head Constable,SHO,1979-06-11,Female,A Positive,0,2018-06-20,232089611202200894,202200894,2022-07-14,"On 11-07-2022, a case of Murder was reported at Dharwad Town PS, Hubballi-Dharwad district.",2022-07-11T09:00:00,2022-07-11T17:00:00,2022-07-11T11:00:00,15.3556,74.9412,"Incident occurred near coordinates 15.3556, 74.9412 within jurisdiction of Dharwad Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Esha Patil,67,Private Employee,Hindu,General,Male,Chirag Hegde,66,Female,0,Siddharth Gowda,,Transgender,A1,1.0,2022-07-21T20:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA42262,Dharwad District & Sessions Court,Siddharth Gowda,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA82727,Esha Hegde,Head Constable,Station Writer,1988-01-03,Female,B Negative,1,2018-10-15,846729766202500895,202500895,2025-04-20,"On 15-04-2025, a case of Theft was reported at Belagavi City PS, Belagavi district.",2025-04-15T17:00:00,2025-04-16T00:00:00,2025-04-16T06:00:00,15.8369,74.5229,"Incident occurred near coordinates 15.8369, 74.5229 within jurisdiction of Belagavi City PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Rahul Sharma,28,Private Employee,Hindu,General,Female,Divya Das,48,Transgender,0,Dev Kumar,,Transgender,A1,1.0,2025-04-27T19:00:00,Karnataka,Belagavi,Belagavi City PS,KA82727,Belagavi District & Sessions Court,Dev Kumar,Siddharth Nair,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA82727,Esha Hegde,Inspector,Investigating Officer,1983-05-15,Female,A Negative,0,2015-12-01,846729766202500895,202500895,2025-04-20,"On 15-04-2025, a case of Theft was reported at Belagavi City PS, Belagavi district.",2025-04-15T17:00:00,2025-04-16T00:00:00,2025-04-16T06:00:00,15.8369,74.5229,"Incident occurred near coordinates 15.8369, 74.5229 within jurisdiction of Belagavi City PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,,,,,,,,,,0,Siddharth Nair,,Male,A2,,,,,,,,,,,,
UDR,Non-Heinous,Report Beece (B-Report),Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA59348,Aarav Das,Constable,Investigating Officer,1995-07-03,Male,AB Negative,0,2008-09-20,264332556202600896,202600896,2025-05-01,"On 27-04-2025, a case of Murder was reported at Mangaluru Town PS, Mangaluru district.",2025-04-27T03:00:00,2025-04-27T11:00:00,2025-04-27T12:00:00,12.8968,74.7565,"Incident occurred near coordinates 12.8968, 74.7565 within jurisdiction of Mangaluru Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Esha Das,42,Private Employee,Hindu,General,Transgender,Pooja Bhat,44,Female,0,Kavya Deshmukh,,Female,A1,1.0,2025-05-08T06:00:00,Karnataka,Mangaluru,Mangaluru Town PS,KA59348,Dakshina Kannada District & Sessions Court,Kavya Deshmukh,Bhavya Joshi,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA59348,Aarav Das,Deputy Superintendent,Circle Inspector,1986-09-16,Female,A Negative,0,2005-03-20,264332556202600896,202600896,2025-05-01,"On 27-04-2025, a case of Murder was reported at Mangaluru Town PS, Mangaluru district.",2025-04-27T03:00:00,2025-04-27T11:00:00,2025-04-27T12:00:00,12.8968,74.7565,"Incident occurred near coordinates 12.8968, 74.7565 within jurisdiction of Mangaluru Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Bhavya Joshi,27,Male,A2,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA29554,Dev Sharma,Constable,Investigating Officer,1974-11-08,Female,B Negative,0,2017-06-22,160785558202600897,202600897,2023-01-22,"On 17-01-2023, a case of Cryptocurrency Crime was reported at Bidar Town PS, Bidar district.",2023-01-17T08:00:00,2023-01-17T12:00:00,2023-01-17T20:00:00,17.9103,77.5235,"Incident occurred near coordinates 17.9103, 77.5235 within jurisdiction of Bidar Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Dev Shetty,46,Private Employee,Hindu,General,Female,Dev Sharma,63,Male,0,Vikram Kulkarni,71,Female,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA19931,Hari Singh,Inspector,Investigating Officer,1970-07-13,Male,B Negative,0,2010-09-23,878386209202600898,202600898,2023-03-22,"On 20-03-2023, a case of Cyber Crime was reported at Tumakuru Town PS, Tumakuru district.",2023-03-20T07:00:00,2023-03-20T10:00:00,2023-03-20T10:00:00,13.2257,77.1167,"Incident occurred near coordinates 13.2257, 77.1167 within jurisdiction of Tumakuru Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Bhavya Deshmukh,32,Private Employee,Hindu,General,Female,Kavya Kumar,74,Female,0,Rahul Deshmukh,38,Male,A1,1.0,2023-03-29T08:00:00,Karnataka,Tumakuru,Tumakuru Town PS,KA19931,Tumakuru District & Sessions Court,Rahul Deshmukh,,2023-05-19T08:00:00,B,KA19931
Zero FIR,Non-Heinous,Undetected,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA13087,Tanvi Kulkarni,Deputy Superintendent,SHO,1998-08-04,Male,O Positive,0,2018-02-05,810217332202300899,202300899,2024-08-31,"On 28-08-2024, a case of Drug Offence was reported at Bengaluru City PS, Bengaluru Urban district.",2024-08-28T15:00:00,2024-08-28T21:00:00,2024-08-28T18:00:00,13.0759,77.5915,"Incident occurred near coordinates 13.0759, 77.5915 within jurisdiction of Bengaluru City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Esha Patil,42,Private Employee,Hindu,General,Male,Ananya Kumar,34,Female,0,Siddharth Joshi,45,Female,A1,,,,,,,,,,,,
Zero FIR,Heinous,Undetected,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA66282,Esha Kulkarni,Sub-Inspector,Circle Inspector,1983-02-14,Male,B Negative,1,2009-08-16,828903157202600900,202600900,2024-06-03,"On 01-06-2024, a case of Money Laundering was reported at Kalaburagi City PS, Kalaburagi district.",2024-06-01T06:00:00,2024-06-01T12:00:00,2024-06-01T19:00:00,17.2593,76.8111,"Incident occurred near coordinates 17.2593, 76.8111 within jurisdiction of Kalaburagi City PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Vikram Bhat,68,Private Employee,Hindu,General,Male,Bhavya Reddy,22,Male,0,Nikhil Bhat,,Female,A1,,,,,,,,,,,,
UDR,Non-Heinous,Undetected,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA61621,Tanvi Gowda,Constable,Investigating Officer,1976-07-28,Female,A Positive,0,2015-12-21,223141783202600901,202600901,2022-02-17,"On 16-02-2022, a case of Dark Web Crime was reported at Kalaburagi City PS, Kalaburagi district.",2022-02-16T01:00:00,2022-02-16T07:00:00,2022-02-16T17:00:00,17.2902,76.7217,"Incident occurred near coordinates 17.2902, 76.7217 within jurisdiction of Kalaburagi City PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Rahul Deshmukh,39,Private Employee,Hindu,General,Transgender,Bhavya Das,21,Female,0,Farhan Rao,,Transgender,A1,,,,,,,,,,,,
UDR,Non-Heinous,Undetected,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA61621,Tanvi Gowda,Head Constable,Circle Inspector,1972-10-21,Male,AB Positive,1,2011-08-19,223141783202600901,202600901,2022-02-17,"On 16-02-2022, a case of Dark Web Crime was reported at Kalaburagi City PS, Kalaburagi district.",2022-02-16T01:00:00,2022-02-16T07:00:00,2022-02-16T17:00:00,17.2902,76.7217,"Incident occurred near coordinates 17.2902, 76.7217 within jurisdiction of Kalaburagi City PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Kavya Das,,Female,A2,,,,,,,,,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Udupi,Udupi District & Sessions Court,Police Station,Udupi Town PS,KA74171,Farhan Shetty,Head Constable,Station Writer,1982-02-13,Female,B Negative,0,2015-07-26,881654235202600902,202600902,2023-06-05,"On 31-05-2023, a case of Robbery was reported at Udupi Town PS, Udupi district.",2023-05-31T12:00:00,2023-05-31T20:00:00,2023-05-31T16:00:00,13.336,74.7022,"Incident occurred near coordinates 13.336, 74.7022 within jurisdiction of Udupi Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Gautam Gowda,27,Private Employee,Hindu,General,Male,Gautam Verma,60,Male,0,Esha Kumar,,Female,A1,1.0,2023-06-12T22:00:00,Karnataka,Udupi,Udupi Town PS,KA74171,Udupi District & Sessions Court,Esha Kumar,,,,
