case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
UDR,Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA43808,Abhishek Pai,Sub-Inspector,Circle Inspector,1972-04-17,Female,A Negative,0,2004-04-03,240006229202300108,202300108,2022-06-03,"On 30-05-2022, a case of Cheating was reported at Bagalkote Town PS, Bagalkote district.",2022-05-30T03:00:00,2022-05-30T11:00:00,2022-05-30T08:00:00,16.1119,75.7612,"Incident occurred near coordinates 16.1119, 75.7612 within jurisdiction of Bagalkote Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Deepak Deshmukh,73,Male,A2,,,,,,,,,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA43808,Abhishek Pai,Deputy Superintendent,Station Writer,1973-11-05,Male,O Negative,0,2009-09-28,240006229202300108,202300108,2022-06-03,"On 30-05-2022, a case of Cheating was reported at Bagalkote Town PS, Bagalkote district.",2022-05-30T03:00:00,2022-05-30T11:00:00,2022-05-30T08:00:00,16.1119,75.7612,"Incident occurred near coordinates 16.1119, 75.7612 within jurisdiction of Bagalkote Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Suresh Hegde,,Transgender,A3,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA78043,Sunil Kulkarni,Sub-Inspector,Investigating Officer,1981-12-15,Female,O Positive,0,2011-12-16,225033639202600109,202600109,2023-09-13,"On 10-09-2023, a case of Cryptocurrency Crime was reported at Belagavi City PS, Belagavi district.",2023-09-10T21:00:00,2023-09-10T22:00:00,2023-09-10T23:00:00,15.8455,74.5319,"Incident occurred near coordinates 15.8455, 74.5319 within jurisdiction of Belagavi City PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Sanjay Patil,56,Private Employee,Hindu,General,Female,Bhavya Naik,39,Female,0,Aarav Das,,Male,A1,1.0,2023-09-20T05:00:00,Karnataka,Belagavi,Belagavi City PS,KA78043,Belagavi District & Sessions Court,Aarav Das,,2023-10-17T05:00:00,A,KA78043
FIR,Heinous,Undetected,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA41616,Aarav Kamath,Constable,Investigating Officer,1974-04-17,Female,O Positive,0,2000-01-24,197587605202300110,202300110,2025-03-10,"On 08-03-2025, a case of Grievous Hurt was reported at Ramanagara Town PS, Ramanagara district.",2025-03-08T13:00:00,2025-03-08T19:00:00,2025-03-09T11:00:00,12.7072,77.296,"Incident occurred near coordinates 12.7072, 77.296 within jurisdiction of Ramanagara Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Ananya Singh,43,Private Employee,Hindu,General,Transgender,Chirag Reddy,35,Female,0,Manish Patil,40,Male,A1,,,,,,,,,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA96061,Bhavya Pai,Inspector,Station Writer,1988-10-01,Female,B Negative,0,2002-08-20,172523725202200111,202200111,2025-06-12,"On 07-06-2025, a case of Murder was reported at Ramanagara Town PS, Ramanagara district.",2025-06-07T21:00:00,2025-06-08T05:00:00,2025-06-08T06:00:00,12.7644,77.348,"Incident occurred near coordinates 12.7644, 77.348 within jurisdiction of Ramanagara Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Bhavya Rao,22,Private Employee,Hindu,General,Transgender,Bhavya Rao,32,Male,0,Gautam Kulkarni,51,Male,A1,1.0,2025-06-19T08:00:00,Karnataka,Ramanagara,Ramanagara Town PS,KA96061,Ramanagara District & Sessions Court,Gautam Kulkarni,Sunil Shenoy,2025-07-12T08:00:00,A,KA96061
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA96061,Bhavya Pai,Deputy Superintendent,SHO,1978-02-09,Female,B Positive,0,2004-09-24,172523725202200111,202200111,2025-06-12,"On 07-06-2025, a case of Murder was reported at Ramanagara Town PS, Ramanagara district.",2025-06-07T21:00:00,2025-06-08T05:00:00,2025-06-08T06:00:00,12.7644,77.348,"Incident occurred near coordinates 12.7644, 77.348 within jurisdiction of Ramanagara Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Sunil Shenoy,,Female,A2,,,,,,,,,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA24509,Rahul Gowda,Deputy Superintendent,Station Writer,1981-04-15,Male,AB Negative,0,2010-07-24,896217759202400112,202400112,2023-08-12,"On 07-08-2023, a case of Grievous Hurt was reported at Davangere Extension PS, Davangere district.",2023-08-07T21:00:00,2023-08-07T23:00:00,2023-08-08T02:00:00,14.4086,75.9703,"Incident occurred near coordinates 14.4086, 75.9703 within jurisdiction of Davangere Extension PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Bhavya Kulkarni,23,Private Employee,Hindu,General,Female,Meena Gowda,67,Transgender,0,Sanjay Naik,,Female,A1,1.0,2023-08-19T04:00:00,Karnataka,Davangere,Davangere Extension PS,KA24509,Davangere District & Sessions Court,Sanjay Naik,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA41356,Suresh Verma,Constable,Circle Inspector,1975-11-01,Male,O Negative,0,2013-08-01,252957435202500113,202500113,2022-01-24,"On 19-01-2022, a case of Money Laundering was reported at Saraswathipuram PS, Mysuru district.",2022-01-19T00:00:00,2022-01-19T02:00:00,2022-01-19T02:00:00,12.2544,76.6856,"Incident occurred near coordinates 12.2544, 76.6856 within jurisdiction of Saraswathipuram PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Dev Kulkarni,35,Private Employee,Hindu,General,Male,Dev Pai,45,Female,0,Sanjay Naik,,Transgender,A1,1.0,2022-01-31T10:00:00,Karnataka,Mysuru,Saraswathipuram PS,KA41356,Mysuru District & Sessions Court,Sanjay Naik,,2022-02-13T10:00:00,C,KA41356
FIR,Heinous,Chargesheet Filed,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA60393,Gautam Shenoy,Deputy Superintendent,Investigating Officer,1988-11-05,Female,AB Positive,0,2011-11-10,189543315202400114,202400114,2023-12-13,"On 12-12-2023, a case of Murder was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-12-12T09:00:00,2023-12-12T16:00:00,2023-12-12T22:00:00,13.2447,77.6233,"Incident occurred near coordinates 13.2447, 77.6233 within jurisdiction of Bengaluru Rural PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Suresh Deshmukh,47,Private Employee,Hindu,General,Female,Anil Pai,38,Male,0,Meena Bhat,,Male,A1,1.0,2023-12-20T20:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA60393,Bengaluru Rural District & Sessions Court,Meena Bhat,,2024-01-15T20:00:00,A,KA60393
UDR,Heinous,Under Investigation,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA85862,Sunil Naik,Sub-Inspector,SHO,1981-08-24,Female,AB Negative,0,2013-12-27,262437795202600115,202600115,2023-04-22,"On 17-04-2023, a case of Cyber Crime was reported at Dharwad Town PS, Hubballi-Dharwad district.",2023-04-17T04:00:00,2023-04-17T06:00:00,2023-04-17T18:00:00,15.3698,75.1004,"Incident occurred near coordinates 15.3698, 75.1004 within jurisdiction of Dharwad Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Manish Deshmukh,34,Private Employee,Hindu,General,Transgender,Pooja Singh,31,Transgender,0,Bhavya Bhat,,Male,A1,1.0,2023-04-29T15:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA85862,Dharwad District & Sessions Court,Bhavya Bhat,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA82763,Vikram Gowda,Head Constable,Investigating Officer,1979-03-05,Female,A Positive,0,2000-11-02,119003721202400116,202400116,2022-10-11,"On 10-10-2022, a case of Murder was reported at Mandya Town PS, Mandya district.",2022-10-10T15:00:00,2022-10-10T23:00:00,2022-10-11T10:00:00,12.4471,76.9496,"Incident occurred near coordinates 12.4471, 76.9496 within jurisdiction of Mandya Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Sanjay Shenoy,54,Private Employee,Hindu,General,Female,Sunil Kamath,30,Male,0,Gautam Kulkarni,,Male,A1,1.0,2022-10-18T21:00:00,Karnataka,Mandya,Mandya Town PS,KA82763,Mandya District & Sessions Court,Gautam Kulkarni,Divya Verma,2022-12-04T21:00:00,C,KA82763
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA82763,Vikram Gowda,Inspector,SHO,1973-02-12,Female,O Negative,0,2020-11-08,119003721202400116,202400116,2022-10-11,"On 10-10-2022, a case of Murder was reported at Mandya Town PS, Mandya district.",2022-10-10T15:00:00,2022-10-10T23:00:00,2022-10-11T10:00:00,12.4471,76.9496,"Incident occurred near coordinates 12.4471, 76.9496 within jurisdiction of Mandya Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Divya Verma,75,Male,A2,,,,,,,,,,,,
FIR,Heinous,Under Investigation,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA73536,Suresh Das,Head Constable,Investigating Officer,1977-01-03,Male,A Positive,0,2015-05-20,170044457202500117,202500117,2024-02-12,"On 11-02-2024, a case of Drug Offence was reported at Ballari City PS, Ballari district.",2024-02-11T12:00:00,2024-02-11T18:00:00,2024-02-12T09:00:00,15.151,76.8829,"Incident occurred near coordinates 15.151, 76.8829 within jurisdiction of Ballari City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Sanjay Verma,73,Private Employee,Hindu,General,Female,Chirag Sharma,47,Female,0,Tanvi Patil,,Transgender,A1,1.0,2024-02-19T21:00:00,Karnataka,Ballari,Ballari City PS,KA73536,Ballari District & Sessions Court,Tanvi Patil,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA39207,Vikram Singh,Constable,Investigating Officer,1996-08-21,Female,B Positive,0,2004-03-06,861428510202400118,202400118,2024-08-09,"On 04-08-2024, a case of Cyber Crime was reported at Hassan Town PS, Hassan district.",2024-08-04T09:00:00,2024-08-04T15:00:00,2024-08-05T08:00:00,12.9474,76.1515,"Incident occurred near coordinates 12.9474, 76.1515 within jurisdiction of Hassan Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Meena Sharma,56,Private Employee,Hindu,General,Female,Isha Das,33,Female,0,Kiran Kamath,,Female,A1,1.0,2024-08-16T15:00:00,Karnataka,Hassan,Hassan Town PS,KA39207,Hassan District & Sessions Court,Kiran Kamath,Manish Verma,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA39207,Vikram Singh,Deputy Superintendent,Investigating Officer,1989-10-05,Female,A Positive,0,2012-09-10,861428510202400118,202400118,2024-08-09,"On 04-08-2024, a case of Cyber Crime was reported at Hassan Town PS, Hassan district.",2024-08-04T09:00:00,2024-08-04T15:00:00,2024-08-05T08:00:00,12.9474,76.1515,"Incident occurred near coordinates 12.9474, 76.1515 within jurisdiction of Hassan Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Manish Verma,,Transgender,A2,,,,,,,,,,,,
PAR,Heinous,Chargesheet Filed,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA69048,Bhavya Das,Constable,Circle Inspector,1997-03-16,Female,B Positive,0,2008-12-20,368863145202500119,202500119,2024-02-28,"On 25-02-2024, a case of Assault was reported at Bidar Town PS, Bidar district.",2024-02-25T02:00:00,2024-02-25T07:00:00,2024-02-25T07:00:00,17.8666,77.4892,"Incident occurred near coordinates 17.8666, 77.4892 within jurisdiction of Bidar Town PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Deepak Naik,27,Private Employee,Hindu,General,Male,Abhishek Gowda,46,Female,0,Deepak Pai,74,Male,A1,1.0,2024-03-06T05:00:00,Karnataka,Bidar,Bidar Town PS,KA69048,Bidar District & Sessions Court,Deepak Pai,Manish Naik,2024-04-03T05:00:00,A,KA69048
PAR,Heinous,Chargesheet Filed,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA69048,Bhavya Das,Constable,Circle Inspector,1971-07-03,Female,AB Negative,0,2012-08-10,368863145202500119,202500119,2024-02-28,"On 25-02-2024, a case of Assault was reported at Bidar Town PS, Bidar district.",2024-02-25T02:00:00,2024-02-25T07:00:00,2024-02-25T07:00:00,17.8666,77.4892,"Incident occurred near coordinates 17.8666, 77.4892 within jurisdiction of Bidar Town PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,,,,,,,,,,0,Manish Naik,,Male,A2,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA82165,Deepak Deshmukh,Head Constable,Investigating Officer,1985-09-20,Female,AB Negative,0,2011-03-14,154882608202400120,202400120,2025-04-25,"On 19-04-2025, a case of Drug Offence was reported at Belagavi City PS, Belagavi district.",2025-04-19T13:00:00,2025-04-19T16:00:00,2025-04-20T06:00:00,15.8325,74.4283,"Incident occurred near coordinates 15.8325, 74.4283 within jurisdiction of Belagavi City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Esha Sharma,43,Private Employee,Hindu,General,Transgender,Kiran Naik,14,Transgender,0,Divya Singh,,Female,A1,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA82165,Deepak Deshmukh,Constable,Station Writer,1978-04-24,Male,O Positive,0,2018-12-15,154882608202400120,202400120,2025-04-25,"On 19-04-2025, a case of Drug Offence was reported at Belagavi City PS, Belagavi district.",2025-04-19T13:00:00,2025-04-19T16:00:00,2025-04-20T06:00:00,15.8325,74.4283,"Incident occurred near coordinates 15.8325, 74.4283 within jurisdiction of Belagavi City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Anil Naik,74,Male,A2,,,,,,,,,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA90630,Hari Sharma,Sub-Inspector,SHO,1985-04-16,Male,AB Negative,0,2019-12-16,135098215202600121,202600121,2024-04-06,"On 04-04-2024, a case of Dark Web Crime was reported at Chikkamagaluru PS, Chikkamagaluru district.",2024-04-04T09:00:00,2024-04-04T13:00:00,2024-04-05T09:00:00,13.3419,75.7241,"Incident occurred near coordinates 13.3419, 75.7241 within jurisdiction of Chikkamagaluru PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Kiran Sharma,74,Private Employee,Hindu,General,Female,Isha Joshi,19,Transgender,0,Deepak Verma,,Male,A1,1.0,2024-04-13T12:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA90630,Chikkamagaluru District & Sessions Court,Deepak Verma,Vikram Das,2024-05-25T12:00:00,C,KA90630
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA90630,Hari Sharma,Sub-Inspector,Investigating Officer,1973-05-07,Male,AB Negative,0,2016-09-20,135098215202600121,202600121,2024-04-06,"On 04-04-2024, a case of Dark Web Crime was reported at Chikkamagaluru PS, Chikkamagaluru district.",2024-04-04T09:00:00,2024-04-04T13:00:00,2024-04-05T09:00:00,13.3419,75.7241,"Incident occurred near coordinates 13.3419, 75.7241 within jurisdiction of Chikkamagaluru PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Vikram Das,,Female,A2,,,,,,,,,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA49053,Hari Nair,Deputy Superintendent,Investigating Officer,1985-03-25,Male,O Negative,0,2008-01-05,284279837202500122,202500122,2024-05-29,"On 28-05-2024, a case of Dark Web Crime was reported at Ballari City PS, Ballari district.",2024-05-28T11:00:00,2024-05-28T17:00:00,2024-05-29T05:00:00,15.0971,76.9572,"Incident occurred near coordinates 15.0971, 76.9572 within jurisdiction of Ballari City PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Anil Singh,31,Private Employee,Hindu,General,Female,Bhavya Hegde,28,Transgender,0,Hari Pai,,Transgender,A1,1.0,2024-06-05T13:00:00,Karnataka,Ballari,Ballari City PS,KA49053,Ballari District & Sessions Court,Hari Pai,"Pooja Patil,Chirag Hegde",,,
UDR,Non-Heinous,Under Investigation,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA49053,Hari Nair,Inspector,Investigating Officer,1987-07-25,Female,A Negative,0,2009-03-14,284279837202500122,202500122,2024-05-29,"On 28-05-2024, a case of Dark Web Crime was reported at Ballari City PS, Ballari district.",2024-05-28T11:00:00,2024-05-28T17:00:00,2024-05-29T05:00:00,15.0971,76.9572,"Incident occurred near coordinates 15.0971, 76.9572 within jurisdiction of Ballari City PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Pooja Patil,,Transgender,A2,,,,,,,,,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA49053,Hari Nair,Inspector,Investigating Officer,1971-05-27,Female,O Negative,1,2020-04-26,284279837202500122,202500122,2024-05-29,"On 28-05-2024, a case of Dark Web Crime was reported at Ballari City PS, Ballari district.",2024-05-28T11:00:00,2024-05-28T17:00:00,2024-05-29T05:00:00,15.0971,76.9572,"Incident occurred near coordinates 15.0971, 76.9572 within jurisdiction of Ballari City PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Chirag Hegde,40,Transgender,A3,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA40959,Rajesh Bhat,Inspector,Station Writer,1973-02-16,Female,O Positive,0,2002-10-21,277394201202200123,202200123,2023-11-13,"On 09-11-2023, a case of Burglary was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-11-09T05:00:00,2023-11-09T06:00:00,2023-11-09T23:00:00,13.2607,77.5616,"Incident occurred near coordinates 13.2607, 77.5616 within jurisdiction of Bengaluru Rural PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Aarav Kumar,60,Private Employee,Hindu,General,Transgender,Dev Deshmukh,29,Male,0,Suresh Shenoy,,Transgender,A1,1.0,2023-11-20T13:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA40959,Bengaluru Rural District & Sessions Court,Suresh Shenoy,,2023-12-25T13:00:00,C,KA40959
Zero FIR,Heinous,Under Investigation,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA74633,Vikram Reddy,Sub-Inspector,Circle Inspector,1996-01-26,Male,AB Positive,1,2006-11-06,835802209202200124,202200124,2023-05-30,"On 26-05-2023, a case of Robbery was reported at Shivamogga Town PS, Shivamogga district.",2023-05-26T14:00:00,2023-05-26T20:00:00,2023-05-26T21:00:00,13.8815,75.6394,"Incident occurred near coordinates 13.8815, 75.6394 within jurisdiction of Shivamogga Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Suresh Rao,21,Private Employee,Hindu,General,Female,Aarav Sharma,13,Transgender,0,Rajesh Das,52,Female,A1,1.0,2023-06-06T18:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA74633,Shivamogga District & Sessions Court,Rajesh Das,Manish Singh,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA74633,Vikram Reddy,Deputy Superintendent,SHO,1974-08-18,Male,A Positive,0,2012-11-13,835802209202200124,202200124,2023-05-30,"On 26-05-2023, a case of Robbery was reported at Shivamogga Town PS, Shivamogga district.",2023-05-26T14:00:00,2023-05-26T20:00:00,2023-05-26T21:00:00,13.8815,75.6394,"Incident occurred near coordinates 13.8815, 75.6394 within jurisdiction of Shivamogga Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Manish Singh,,Transgender,A2,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA88336,Nikhil Rao,Deputy Superintendent,SHO,1973-05-07,Female,O Negative,0,2011-10-02,298556169202600125,202600125,2025-07-30,"On 27-07-2025, a case of Robbery was reported at Belagavi City PS, Belagavi district.",2025-07-27T11:00:00,2025-07-27T18:00:00,2025-07-28T00:00:00,15.8847,74.5596,"Incident occurred near coordinates 15.8847, 74.5596 within jurisdiction of Belagavi City PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Aarav Nair,65,Private Employee,Hindu,General,Transgender,Suresh Sharma,21,Female,0,Priya Singh,65,Male,A1,1.0,2025-08-06T22:00:00,Karnataka,Belagavi,Belagavi City PS,KA88336,Belagavi District & Sessions Court,Priya Singh,Aarav Singh,2025-09-19T22:00:00,B,KA88336
UDR,Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA88336,Nikhil Rao,Constable,Station Writer,1995-01-26,Male,B Positive,0,2017-04-15,298556169202600125,202600125,2025-07-30,"On 27-07-2025, a case of Robbery was reported at Belagavi City PS, Belagavi district.",2025-07-27T11:00:00,2025-07-27T18:00:00,2025-07-28T00:00:00,15.8847,74.5596,"Incident occurred near coordinates 15.8847, 74.5596 within jurisdiction of Belagavi City PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Aarav Singh,69,Female,A2,,,,,,,,,,,,
FIR,Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA67456,Farhan Hegde,Constable,Station Writer,1992-05-17,Male,AB Negative,1,2009-08-27,194039474202300126,202300126,2024-02-18,"On 17-02-2024, a case of Murder was reported at Davangere Extension PS, Davangere district.",2024-02-17T08:00:00,2024-02-17T12:00:00,2024-02-17T22:00:00,14.4831,75.8932,"Incident occurred near coordinates 14.4831, 75.8932 within jurisdiction of Davangere Extension PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Chirag Rao,47,Private Employee,Hindu,General,Male,Gautam Pai,35,Female,0,Suresh Patil,35,Male,A1,1.0,2024-02-25T12:00:00,Karnataka,Davangere,Davangere Extension PS,KA67456,Davangere District & Sessions Court,Suresh Patil,"Divya Gowda,Siddharth Verma",,,
FIR,Non-Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA67456,Farhan Hegde,Sub-Inspector,Station Writer,1988-11-23,Female,AB Positive,0,2020-12-20,194039474202300126,202300126,2024-02-18,"On 17-02-2024, a case of Murder was reported at Davangere Extension PS, Davangere district.",2024-02-17T08:00:00,2024-02-17T12:00:00,2024-02-17T22:00:00,14.4831,75.8932,"Incident occurred near coordinates 14.4831, 75.8932 within jurisdiction of Davangere Extension PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Divya Gowda,44,Male,A2,,,,,,,,,,,,
FIR,Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA67456,Farhan Hegde,Sub-Inspector,Investigating Officer,1970-03-06,Male,A Negative,0,2014-07-04,194039474202300126,202300126,2024-02-18,"On 17-02-2024, a case of Murder was reported at Davangere Extension PS, Davangere district.",2024-02-17T08:00:00,2024-02-17T12:00:00,2024-02-17T22:00:00,14.4831,75.8932,"Incident occurred near coordinates 14.4831, 75.8932 within jurisdiction of Davangere Extension PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Siddharth Verma,43,Transgender,A3,,,,,,,,,,,,
UDR,Heinous,Undetected,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA96812,Bhavya Patil,Head Constable,SHO,1983-06-26,Male,A Negative,0,2009-09-08,296744256202200127,202200127,2023-12-01,"On 29-11-2023, a case of Grievous Hurt was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-11-29T09:00:00,2023-11-29T12:00:00,2023-11-30T04:00:00,13.2632,77.6237,"Incident occurred near coordinates 13.2632, 77.6237 within jurisdiction of Bengaluru Rural PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Priya Verma,43,Private Employee,Hindu,General,Female,Priya Kulkarni,37,Transgender,0,Priya Naik,,Transgender,A1,,,,,,,,,,,,
