case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
PAR,Non-Heinous,Report Beece (B-Report),Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA12114,Isha Reddy,Deputy Superintendent,Investigating Officer,1989-09-15,Male,O Negative,0,2008-02-12,397047044202200042,202200042,2023-09-05,"On 01-09-2023, a case of Money Laundering was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-09-01T08:00:00,2023-09-01T11:00:00,2023-09-01T14:00:00,13.3445,77.5529,"Incident occurred near coordinates 13.3445, 77.5529 within jurisdiction of Bengaluru Rural PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Ananya Bhat,50,Private Employee,Hindu,General,Transgender,Kavya Sharma,27,Male,0,Priya Deshmukh,55,Transgender,A1,1.0,2023-09-12T18:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA12114,Bengaluru Rural District & Sessions Court,Priya Deshmukh,,,,
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA21862,Aarav Verma,Sub-Inspector,Investigating Officer,1989-07-27,Male,B Positive,0,2008-05-04,394853653202500043,202500043,2022-12-15,"On 10-12-2022, a case of Murder was reported at Saraswathipuram PS, Mysuru district.",2022-12-10T16:00:00,2022-12-10T22:00:00,2022-12-11T14:00:00,12.346,76.6471,"Incident occurred near coordinates 12.346, 76.6471 within jurisdiction of Saraswathipuram PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Bhavya Das,45,Private Employee,Hindu,General,Female,Priya Patil,6,Transgender,0,Kavya Bhat,32,Male,A1,1.0,2022-12-22T04:00:00,Karnataka,Mysuru,Saraswathipuram PS,KA21862,Mysuru District & Sessions Court,Kavya Bhat,Suresh Kamath,2023-01-19T04:00:00,C,KA21862
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA21862,Aarav Verma,Inspector,Investigating Officer,1973-07-07,Female,B Positive,0,2009-10-26,394853653202500043,202500043,2022-12-15,"On 10-12-2022, a case of Murder was reported at Saraswathipuram PS, Mysuru district.",2022-12-10T16:00:00,2022-12-10T22:00:00,2022-12-11T14:00:00,12.346,76.6471,"Incident occurred near coordinates 12.346, 76.6471 within jurisdiction of Saraswathipuram PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Suresh Kamath,55,Transgender,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA40789,Pooja Kumar,Constable,Circle Inspector,1976-01-17,Female,A Negative,0,2004-12-23,851862133202300044,202300044,2023-07-29,"On 26-07-2023, a case of Theft was reported at Kolar Town PS, Kolar district.",2023-07-26T10:00:00,2023-07-26T17:00:00,2023-07-27T02:00:00,13.1076,78.1592,"Incident occurred near coordinates 13.1076, 78.1592 within jurisdiction of Kolar Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Priya Verma,22,Private Employee,Hindu,General,Male,Abhishek Nair,59,Female,0,Rahul Rao,,Transgender,A1,1.0,2023-08-05T21:00:00,Karnataka,Kolar,Kolar Town PS,KA40789,Kolar District & Sessions Court,Rahul Rao,,2023-09-09T21:00:00,A,KA40789
PAR,Non-Heinous,Undetected,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA97341,Chirag Reddy,Constable,SHO,1979-06-18,Female,O Positive,0,2016-09-05,339608339202600045,202600045,2025-05-04,"On 29-04-2025, a case of Drug Offence was reported at Ballari City PS, Ballari district.",2025-04-29T18:00:00,2025-04-30T01:00:00,2025-04-30T04:00:00,15.1089,76.8612,"Incident occurred near coordinates 15.1089, 76.8612 within jurisdiction of Ballari City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Esha Sharma,49,Private Employee,Hindu,General,Transgender,Bhavya Verma,28,Female,0,Farhan Naik,40,Female,A1,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA60585,Meena Singh,Sub-Inspector,Investigating Officer,1979-04-05,Female,O Positive,0,2001-12-20,152101267202400046,202400046,2022-07-07,"On 02-07-2022, a case of Grievous Hurt was reported at Ramanagara Town PS, Ramanagara district.",2022-07-02T09:00:00,2022-07-02T13:00:00,2022-07-03T08:00:00,12.736,77.2309,"Incident occurred near coordinates 12.736, 77.2309 within jurisdiction of Ramanagara Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Sunil Bhat,26,Private Employee,Hindu,General,Transgender,Deepak Reddy,29,Female,0,Rahul Pai,,Female,A1,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA60585,Meena Singh,Deputy Superintendent,Investigating Officer,1984-06-26,Male,A Negative,1,2020-12-19,152101267202400046,202400046,2022-07-07,"On 02-07-2022, a case of Grievous Hurt was reported at Ramanagara Town PS, Ramanagara district.",2022-07-02T09:00:00,2022-07-02T13:00:00,2022-07-03T08:00:00,12.736,77.2309,"Incident occurred near coordinates 12.736, 77.2309 within jurisdiction of Ramanagara Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,,,,,,,,,,0,Tanvi Pai,,Male,A2,,,,,,,,,,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA34042,Anil Hegde,Deputy Superintendent,SHO,1995-02-21,Male,O Negative,0,2008-11-17,342591930202300047,202300047,2025-07-25,"On 21-07-2025, a case of Cheating was reported at Kolar Town PS, Kolar district.",2025-07-21T13:00:00,2025-07-21T19:00:00,2025-07-21T16:00:00,13.1153,78.0619,"Incident occurred near coordinates 13.1153, 78.0619 within jurisdiction of Kolar Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Priya Verma,56,Private Employee,Hindu,General,Transgender,Pooja Bhat,68,Female,0,Sanjay Das,64,Female,A1,1.0,2025-08-01T16:00:00,Karnataka,Kolar,Kolar Town PS,KA34042,Kolar District & Sessions Court,Sanjay Das,,,,
UDR,Heinous,Under Investigation,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA34790,Tanvi Kumar,Deputy Superintendent,Circle Inspector,1991-05-13,Male,B Negative,0,2008-05-15,282551838202400048,202400048,2024-01-30,"On 26-01-2024, a case of Dark Web Crime was reported at Bidar Town PS, Bidar district.",2024-01-26T18:00:00,2024-01-27T02:00:00,2024-01-27T17:00:00,17.9486,77.5279,"Incident occurred near coordinates 17.9486, 77.5279 within jurisdiction of Bidar Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Deepak Rao,24,Private Employee,Hindu,General,Male,Nikhil Hegde,45,Female,0,Pooja Verma,,Male,A1,1.0,2024-02-06T01:00:00,Karnataka,Bidar,Bidar Town PS,KA34790,Bidar District & Sessions Court,Pooja Verma,,,,
FIR,Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA11266,Siddharth Joshi,Deputy Superintendent,Investigating Officer,1989-12-15,Male,A Positive,0,2018-08-09,175399160202200049,202200049,2023-01-13,"On 09-01-2023, a case of Money Laundering was reported at Kolar Town PS, Kolar district.",2023-01-09T10:00:00,2023-01-09T16:00:00,2023-01-10T02:00:00,13.0947,78.1728,"Incident occurred near coordinates 13.0947, 78.1728 within jurisdiction of Kolar Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Nikhil Gowda,53,Private Employee,Hindu,General,Male,Rahul Gowda,5,Female,0,Kiran Pai,,Transgender,A1,1.0,2023-01-20T18:00:00,Karnataka,Kolar,Kolar Town PS,KA11266,Kolar District & Sessions Court,Kiran Pai,,,,
PAR,Heinous,Under Investigation,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA84837,Bhavya Joshi,Head Constable,Station Writer,1972-09-13,Male,O Negative,0,2009-03-18,360924088202400050,202400050,2022-06-01,"On 29-05-2022, a case of Cheating was reported at Kalaburagi City PS, Kalaburagi district.",2022-05-29T23:00:00,2022-05-30T06:00:00,2022-05-30T07:00:00,17.3651,76.8748,"Incident occurred near coordinates 17.3651, 76.8748 within jurisdiction of Kalaburagi City PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Vikram Pai,71,Private Employee,Hindu,General,Transgender,Pooja Pai,45,Transgender,0,Siddharth Hegde,75,Female,A1,1.0,2022-06-08T01:00:00,Karnataka,Kalaburagi,Kalaburagi City PS,KA84837,Kalaburagi District & Sessions Court,Siddharth Hegde,,,,
UDR,Non-Heinous,Undetected,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA15764,Kiran Nair,Sub-Inspector,Circle Inspector,1993-08-28,Male,O Positive,0,2017-11-15,220256373202200051,202200051,2023-10-02,"On 01-10-2023, a case of Money Laundering was reported at Kalaburagi City PS, Kalaburagi district.",2023-10-01T06:00:00,2023-10-01T14:00:00,2023-10-01T11:00:00,17.3616,76.8415,"Incident occurred near coordinates 17.3616, 76.8415 within jurisdiction of Kalaburagi City PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Esha Singh,24,Private Employee,Hindu,General,Transgender,Pooja Sharma,59,Transgender,0,Chirag Reddy,21,Male,A1,,,,,,,,,,,,
PAR,Heinous,Undetected,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA34165,Dev Shenoy,Head Constable,Station Writer,1978-08-03,Female,A Negative,0,2013-02-09,382214411202200052,202200052,2023-04-22,"On 20-04-2023, a case of Dark Web Crime was reported at Chikkamagaluru PS, Chikkamagaluru district.",2023-04-20T16:00:00,2023-04-20T22:00:00,2023-04-21T05:00:00,13.2471,75.7098,"Incident occurred near coordinates 13.2471, 75.7098 within jurisdiction of Chikkamagaluru PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Sunil Deshmukh,29,Private Employee,Hindu,General,Transgender,Sunil Bhat,52,Male,0,Priya Gowda,50,Transgender,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA74959,Manish Deshmukh,Sub-Inspector,SHO,1976-12-03,Male,B Positive,0,2005-07-02,816336545202200053,202200053,2022-06-12,"On 07-06-2022, a case of Cheating was reported at Ramanagara Town PS, Ramanagara district.",2022-06-07T16:00:00,2022-06-07T21:00:00,2022-06-08T14:00:00,12.6829,77.3045,"Incident occurred near coordinates 12.6829, 77.3045 within jurisdiction of Ramanagara Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Manish Rao,79,Private Employee,Hindu,General,Female,Chirag Hegde,66,Male,0,Deepak Nair,34,Transgender,A1,1.0,2022-06-19T20:00:00,Karnataka,Ramanagara,Ramanagara Town PS,KA74959,Ramanagara District & Sessions Court,Deepak Nair,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Udupi,Udupi District & Sessions Court,Police Station,Udupi Town PS,KA99574,Bhavya Hegde,Head Constable,SHO,1997-07-24,Female,O Negative,0,2011-11-13,258883493202200054,202200054,2024-02-20,"On 15-02-2024, a case of Cyber Crime was reported at Udupi Town PS, Udupi district.",2024-02-15T23:00:00,2024-02-16T00:00:00,2024-02-16T17:00:00,13.268,74.6925,"Incident occurred near coordinates 13.268, 74.6925 within jurisdiction of Udupi Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Esha Nair,46,Private Employee,Hindu,General,Female,Priya Hegde,62,Transgender,0,Priya Kamath,,Transgender,A1,1.0,2024-02-27T06:00:00,Karnataka,Udupi,Udupi Town PS,KA99574,Udupi District & Sessions Court,Priya Kamath,,2024-04-04T06:00:00,B,KA99574
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA57931,Dev Shenoy,Constable,SHO,1989-06-16,Female,O Positive,0,2004-05-19,156198390202500055,202500055,2023-07-02,"On 27-06-2023, a case of Drug Offence was reported at Ramanagara Town PS, Ramanagara district.",2023-06-27T03:00:00,2023-06-27T09:00:00,2023-06-27T16:00:00,12.7577,77.2413,"Incident occurred near coordinates 12.7577, 77.2413 within jurisdiction of Ramanagara Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Meena Singh,57,Private Employee,Hindu,General,Female,Kavya Gowda,21,Male,0,Dev Kumar,74,Transgender,A1,1.0,2023-07-09T10:00:00,Karnataka,Ramanagara,Ramanagara Town PS,KA57931,Ramanagara District & Sessions Court,Dev Kumar,Ananya Joshi,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA57931,Dev Shenoy,Head Constable,Station Writer,1996-05-16,Male,O Positive,0,2009-03-03,156198390202500055,202500055,2023-07-02,"On 27-06-2023, a case of Drug Offence was reported at Ramanagara Town PS, Ramanagara district.",2023-06-27T03:00:00,2023-06-27T09:00:00,2023-06-27T16:00:00,12.7577,77.2413,"Incident occurred near coordinates 12.7577, 77.2413 within jurisdiction of Ramanagara Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Ananya Joshi,,Transgender,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA24129,Suresh Shenoy,Constable,Station Writer,1994-05-26,Male,O Negative,0,2015-05-22,870675512202400056,202400056,2024-07-15,"On 11-07-2024, a case of Assault was reported at Shivamogga Town PS, Shivamogga district.",2024-07-11T08:00:00,2024-07-11T12:00:00,2024-07-11T13:00:00,13.9331,75.6266,"Incident occurred near coordinates 13.9331, 75.6266 within jurisdiction of Shivamogga Town PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Kiran Patil,66,Private Employee,Hindu,General,Male,Sunil Reddy,44,Male,0,Deepak Shetty,29,Female,A1,1.0,2024-07-22T20:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA24129,Shivamogga District & Sessions Court,Deepak Shetty,,,,
PAR,Heinous,Under Investigation,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA50879,Abhishek Naik,Head Constable,Station Writer,1978-09-08,Male,AB Positive,0,2019-11-25,383215219202600057,202600057,2023-10-12,"On 07-10-2023, a case of Burglary was reported at Dharwad Town PS, Hubballi-Dharwad district.",2023-10-07T20:00:00,2023-10-07T21:00:00,2023-10-08T19:00:00,15.3577,75.1846,"Incident occurred near coordinates 15.3577, 75.1846 within jurisdiction of Dharwad Town PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Sanjay Kulkarni,70,Private Employee,Hindu,General,Female,Rajesh Reddy,48,Male,0,Dev Joshi,,Male,A1,1.0,2023-10-19T21:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA50879,Dharwad District & Sessions Court,Dev Joshi,Priya Nair,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA50879,Abhishek Naik,Sub-Inspector,SHO,1994-09-27,Male,AB Positive,0,2001-10-16,383215219202600057,202600057,2023-10-12,"On 07-10-2023, a case of Burglary was reported at Dharwad Town PS, Hubballi-Dharwad district.",2023-10-07T20:00:00,2023-10-07T21:00:00,2023-10-08T19:00:00,15.3577,75.1846,"Incident occurred near coordinates 15.3577, 75.1846 within jurisdiction of Dharwad Town PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,,,,,,,,,,0,Priya Nair,,Female,A2,,,,,,,,,,,,
FIR,Non-Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA66915,Dev Kamath,Sub-Inspector,Investigating Officer,1989-04-12,Male,AB Negative,0,2013-12-07,113422383202600058,202600058,2025-02-28,"On 25-02-2025, a case of Assault was reported at Hassan Town PS, Hassan district.",2025-02-25T08:00:00,2025-02-25T16:00:00,2025-02-26T00:00:00,13.0797,76.1313,"Incident occurred near coordinates 13.0797, 76.1313 within jurisdiction of Hassan Town PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Anil Gowda,34,Private Employee,Hindu,General,Male,Dev Pai,18,Female,0,Priya Deshmukh,,Transgender,A1,,,,,,,,,,,,
FIR,Non-Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA66915,Dev Kamath,Sub-Inspector,SHO,1973-06-01,Male,O Positive,0,2003-01-06,113422383202600058,202600058,2025-02-28,"On 25-02-2025, a case of Assault was reported at Hassan Town PS, Hassan district.",2025-02-25T08:00:00,2025-02-25T16:00:00,2025-02-26T00:00:00,13.0797,76.1313,"Incident occurred near coordinates 13.0797, 76.1313 within jurisdiction of Hassan Town PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,,,,,,,,,,0,Kiran Gowda,40,Transgender,A2,,,,,,,,,,,,
FIR,Non-Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA66915,Dev Kamath,Inspector,Circle Inspector,1990-12-24,Female,AB Positive,0,2018-09-07,113422383202600058,202600058,2025-02-28,"On 25-02-2025, a case of Assault was reported at Hassan Town PS, Hassan district.",2025-02-25T08:00:00,2025-02-25T16:00:00,2025-02-26T00:00:00,13.0797,76.1313,"Incident occurred near coordinates 13.0797, 76.1313 within jurisdiction of Hassan Town PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,,,,,,,,,,0,Ananya Reddy,45,Female,A3,,,,,,,,,,,,
FIR,Heinous,Report Beece (B-Report),Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA76087,Hari Das,Deputy Superintendent,Station Writer,1990-11-05,Female,O Negative,0,2004-12-08,137858266202200059,202200059,2022-11-30,"On 26-11-2022, a case of Cryptocurrency Crime was reported at Saraswathipuram PS, Mysuru district.",2022-11-26T11:00:00,2022-11-26T15:00:00,2022-11-27T05:00:00,12.3412,76.6794,"Incident occurred near coordinates 12.3412, 76.6794 within jurisdiction of Saraswathipuram PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Farhan Deshmukh,40,Private Employee,Hindu,General,Male,Chirag Deshmukh,34,Transgender,0,Ananya Naik,,Transgender,A1,1.0,2022-12-07T18:00:00,Karnataka,Mysuru,Saraswathipuram PS,KA76087,Mysuru District & Sessions Court,Ananya Naik,,,,
Zero FIR,Heinous,Undetected,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA60454,Anil Nair,Inspector,Station Writer,1991-07-15,Female,AB Negative,0,2013-05-28,893281245202200060,202200060,2024-10-30,"On 28-10-2024, a case of Theft was reported at Chikkamagaluru PS, Chikkamagaluru district.",2024-10-28T07:00:00,2024-10-28T09:00:00,2024-10-29T03:00:00,13.3514,75.7645,"Incident occurred near coordinates 13.3514, 75.7645 within jurisdiction of Chikkamagaluru PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Aditi Gowda,65,Private Employee,Hindu,General,Male,Siddharth Kulkarni,33,Transgender,0,Esha Rao,75,Female,A1,,,,,,,,,,,,
Zero FIR,Heinous,Undetected,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA60454,Anil Nair,Inspector,SHO,1998-02-06,Female,AB Negative,0,2001-03-24,893281245202200060,202200060,2024-10-30,"On 28-10-2024, a case of Theft was reported at Chikkamagaluru PS, Chikkamagaluru district.",2024-10-28T07:00:00,2024-10-28T09:00:00,2024-10-29T03:00:00,13.3514,75.7645,"Incident occurred near coordinates 13.3514, 75.7645 within jurisdiction of Chikkamagaluru PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,,,,,,,,,,0,Esha Kumar,46,Female,A2,,,,,,,,,,,,
UDR,Non-Heinous,Undetected,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA74075,Isha Kulkarni,Sub-Inspector,Investigating Officer,1979-07-19,Female,O Negative,0,2012-12-12,241731921202300061,202300061,2023-09-29,"On 28-09-2023, a case of Theft was reported at Bagalkote Town PS, Bagalkote district.",2023-09-28T00:00:00,2023-09-28T07:00:00,2023-09-28T04:00:00,16.1515,75.6648,"Incident occurred near coordinates 16.1515, 75.6648 within jurisdiction of Bagalkote Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Abhishek Bhat,32,Private Employee,Hindu,General,Female,Kavya Patil,22,Female,0,Meena Bhat,,Female,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA96646,Suresh Shenoy,Head Constable,SHO,1982-07-13,Female,AB Negative,0,2011-08-25,845754478202200062,202200062,2022-03-03,"On 01-03-2022, a case of Drug Offence was reported at Bidar Town PS, Bidar district.",2022-03-01T14:00:00,2022-03-01T21:00:00,2022-03-02T07:00:00,17.8524,77.455,"Incident occurred near coordinates 17.8524, 77.455 within jurisdiction of Bidar Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Hari Das,42,Private Employee,Hindu,General,Male,Siddharth Deshmukh,66,Male,0,Divya Kulkarni,33,Female,A1,1.0,2022-03-10T18:00:00,Karnataka,Bidar,Bidar Town PS,KA96646,Bidar District & Sessions Court,Divya Kulkarni,"Anil Das,Kiran Joshi",,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA96646,Suresh Shenoy,Constable,Investigating Officer,1971-07-18,Male,AB Positive,1,2005-01-14,845754478202200062,202200062,2022-03-03,"On 01-03-2022, a case of Drug Offence was reported at Bidar Town PS, Bidar district.",2022-03-01T14:00:00,2022-03-01T21:00:00,2022-03-02T07:00:00,17.8524,77.455,"Incident occurred near coordinates 17.8524, 77.455 within jurisdiction of Bidar Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Anil Das,,Male,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA96646,Suresh Shenoy,Head Constable,Station Writer,1988-01-07,Male,O Negative,0,2018-11-18,845754478202200062,202200062,2022-03-03,"On 01-03-2022, a case of Drug Offence was reported at Bidar Town PS, Bidar district.",2022-03-01T14:00:00,2022-03-01T21:00:00,2022-03-02T07:00:00,17.8524,77.455,"Incident occurred near coordinates 17.8524, 77.455 within jurisdiction of Bidar Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Kiran Joshi,,Male,A3,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA70647,Chirag Kulkarni,Inspector,Circle Inspector,1988-11-09,Male,AB Negative,0,2019-11-21,110754106202600063,202600063,2025-06-21,"On 18-06-2025, a case of Cyber Crime was reported at Dharwad Town PS, Hubballi-Dharwad district.",2025-06-18T15:00:00,2025-06-18T20:00:00,2025-06-19T13:00:00,15.4243,75.1928,"Incident occurred near coordinates 15.4243, 75.1928 within jurisdiction of Dharwad Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Manish Kumar,51,Private Employee,Hindu,General,Transgender,Esha Naik,25,Male,0,Bhavya Singh,55,Male,A1,,,,,,,,,,,,
UDR,Heinous,Under Investigation,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA29171,Divya Bhat,Deputy Superintendent,SHO,1998-09-13,Female,B Positive,0,2009-05-08,279424063202500064,202500064,2022-11-21,"On 18-11-2022, a case of Cheating was reported at Dharwad Town PS, Hubballi-Dharwad district.",2022-11-18T17:00:00,2022-11-19T01:00:00,2022-11-19T00:00:00,15.423,75.0943,"Incident occurred near coordinates 15.423, 75.0943 within jurisdiction of Dharwad Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Sunil Bhat,40,Private Employee,Hindu,General,Male,Dev Singh,30,Male,0,Meena Kumar,70,Transgender,A1,1.0,2022-11-28T19:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA29171,Dharwad District & Sessions Court,Meena Kumar,Tanvi Shetty,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA29171,Divya Bhat,Sub-Inspector,Station Writer,1986-04-07,Male,A Positive,0,2011-05-14,279424063202500064,202500064,2022-11-21,"On 18-11-2022, a case of Cheating was reported at Dharwad Town PS, Hubballi-Dharwad district.",2022-11-18T17:00:00,2022-11-19T01:00:00,2022-11-19T00:00:00,15.423,75.0943,"Incident occurred near coordinates 15.423, 75.0943 within jurisdiction of Dharwad Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Tanvi Shetty,57,Female,A2,,,,,,,,,,,,
