case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
PAR,Non-Heinous,Report Beece (B-Report),Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA12086,Tanvi Deshmukh,Inspector,Investigating Officer,1992-09-16,Female,AB Positive,0,2007-03-07,393231009202400382,202400382,2023-01-12,"On 07-01-2023, a case of Cyber Crime was reported at Shivamogga Town PS, Shivamogga district.",2023-01-07T21:00:00,2023-01-08T02:00:00,2023-01-08T19:00:00,13.9651,75.6374,"Incident occurred near coordinates 13.9651, 75.6374 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Divya Bhat,46,Private Employee,Hindu,General,Female,Rahul Kulkarni,44,Transgender,0,Chirag Shenoy,,Male,A1,1.0,2023-01-19T01:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA12086,Shivamogga District & Sessions Court,Chirag Shenoy,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA25488,Suresh Deshmukh,Inspector,SHO,1981-11-25,Female,AB Positive,0,2005-12-10,888929735202500383,202500383,2025-10-19,"On 15-10-2025, a case of Cryptocurrency Crime was reported at Davangere Extension PS, Davangere district.",2025-10-15T05:00:00,2025-10-15T10:00:00,2025-10-15T16:00:00,14.4547,75.8827,"Incident occurred near coordinates 14.4547, 75.8827 within jurisdiction of Davangere Extension PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Siddharth Shetty,69,Private Employee,Hindu,General,Female,Tanvi Pai,14,Female,0,Rahul Pai,,Female,A1,1.0,2025-10-26T17:00:00,Karnataka,Davangere,Davangere Extension PS,KA25488,Davangere District & Sessions Court,Rahul Pai,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA72957,Sunil Verma,Head Constable,Circle Inspector,1979-08-08,Female,O Negative,0,2016-08-22,842083790202400384,202400384,2025-08-03,"On 31-07-2025, a case of Theft was reported at Dharwad Town PS, Hubballi-Dharwad district.",2025-07-31T02:00:00,2025-07-31T08:00:00,2025-07-31T16:00:00,15.4382,75.0999,"Incident occurred near coordinates 15.4382, 75.0999 within jurisdiction of Dharwad Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Deepak Sharma,31,Private Employee,Hindu,General,Transgender,Rahul Hegde,66,Transgender,0,Pooja Pai,74,Male,A1,1.0,2025-08-10T13:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA72957,Dharwad District & Sessions Court,Pooja Pai,Priya Shenoy,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA72957,Sunil Verma,Head Constable,Station Writer,1987-11-16,Female,A Positive,0,2001-11-03,842083790202400384,202400384,2025-08-03,"On 31-07-2025, a case of Theft was reported at Dharwad Town PS, Hubballi-Dharwad district.",2025-07-31T02:00:00,2025-07-31T08:00:00,2025-07-31T16:00:00,15.4382,75.0999,"Incident occurred near coordinates 15.4382, 75.0999 within jurisdiction of Dharwad Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,,,,,,,,,,0,Priya Shenoy,66,Female,A2,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA47366,Aarav Deshmukh,Sub-Inspector,Station Writer,1973-03-01,Male,O Positive,1,2006-08-11,195285273202400385,202400385,2025-03-27,"On 22-03-2025, a case of Cheating was reported at Davangere Extension PS, Davangere district.",2025-03-22T23:00:00,2025-03-23T00:00:00,2025-03-23T17:00:00,14.5126,75.8719,"Incident occurred near coordinates 14.5126, 75.8719 within jurisdiction of Davangere Extension PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Chirag Nair,35,Private Employee,Hindu,General,Female,Chirag Kamath,33,Transgender,0,Chirag Shetty,65,Transgender,A1,1.0,2025-04-03T06:00:00,Karnataka,Davangere,Davangere Extension PS,KA47366,Davangere District & Sessions Court,Chirag Shetty,Aarav Deshmukh,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA47366,Aarav Deshmukh,Head Constable,Investigating Officer,1976-03-24,Female,AB Negative,0,2006-10-02,195285273202400385,202400385,2025-03-27,"On 22-03-2025, a case of Cheating was reported at Davangere Extension PS, Davangere district.",2025-03-22T23:00:00,2025-03-23T00:00:00,2025-03-23T17:00:00,14.5126,75.8719,"Incident occurred near coordinates 14.5126, 75.8719 within jurisdiction of Davangere Extension PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Aarav Deshmukh,,Transgender,A2,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA94925,Esha Deshmukh,Deputy Superintendent,SHO,1993-08-01,Female,B Negative,0,2007-08-17,396145072202500386,202500386,2023-06-08,"On 07-06-2023, a case of Robbery was reported at Mandya Town PS, Mandya district.",2023-06-07T06:00:00,2023-06-07T11:00:00,2023-06-07T12:00:00,12.548,76.965,"Incident occurred near coordinates 12.548, 76.965 within jurisdiction of Mandya Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Pooja Kumar,71,Private Employee,Hindu,General,Transgender,Sanjay Naik,69,Female,0,Anil Kumar,46,Female,A1,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA94925,Esha Deshmukh,Inspector,Station Writer,1993-09-26,Male,O Negative,0,2010-09-01,396145072202500386,202500386,2023-06-08,"On 07-06-2023, a case of Robbery was reported at Mandya Town PS, Mandya district.",2023-06-07T06:00:00,2023-06-07T11:00:00,2023-06-07T12:00:00,12.548,76.965,"Incident occurred near coordinates 12.548, 76.965 within jurisdiction of Mandya Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Ananya Kamath,40,Female,A2,,,,,,,,,,,,
FIR,Non-Heinous,Undetected,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA69978,Bhavya Deshmukh,Deputy Superintendent,SHO,1982-11-19,Female,B Positive,0,2020-08-26,188645998202500387,202500387,2022-03-19,"On 15-03-2022, a case of Robbery was reported at Bengaluru City PS, Bengaluru Urban district.",2022-03-15T02:00:00,2022-03-15T04:00:00,2022-03-15T05:00:00,12.9848,77.6303,"Incident occurred near coordinates 12.9848, 77.6303 within jurisdiction of Bengaluru City PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Isha Verma,64,Private Employee,Hindu,General,Transgender,Siddharth Singh,43,Female,0,Vikram Hegde,,Male,A1,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA97069,Anil Reddy,Inspector,Investigating Officer,1973-05-24,Male,B Positive,0,2000-03-25,222105409202500388,202500388,2025-05-05,"On 02-05-2025, a case of Robbery was reported at Mangaluru Town PS, Mangaluru district.",2025-05-02T12:00:00,2025-05-02T13:00:00,2025-05-03T03:00:00,12.9607,74.8954,"Incident occurred near coordinates 12.9607, 74.8954 within jurisdiction of Mangaluru Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Abhishek Das,42,Private Employee,Hindu,General,Transgender,Divya Naik,54,Transgender,0,Suresh Rao,65,Male,A1,1.0,2025-05-12T17:00:00,Karnataka,Mangaluru,Mangaluru Town PS,KA97069,Dakshina Kannada District & Sessions Court,Suresh Rao,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA21136,Bhavya Hegde,Constable,Station Writer,1996-01-18,Female,O Negative,0,2020-08-26,850451543202500389,202500389,2022-02-23,"On 19-02-2022, a case of Cryptocurrency Crime was reported at Bengaluru Rural PS, Bengaluru Rural district.",2022-02-19T13:00:00,2022-02-19T15:00:00,2022-02-20T04:00:00,13.3278,77.598,"Incident occurred near coordinates 13.3278, 77.598 within jurisdiction of Bengaluru Rural PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Esha Verma,55,Private Employee,Hindu,General,Transgender,Kiran Deshmukh,74,Female,0,Pooja Kulkarni,53,Female,A1,1.0,2022-03-02T14:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA21136,Bengaluru Rural District & Sessions Court,Pooja Kulkarni,,,,
FIR,Heinous,Report Beece (B-Report),Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA27329,Rajesh Naik,Inspector,Circle Inspector,1975-07-21,Male,B Negative,0,2018-10-12,132626062202300390,202300390,2024-03-15,"On 10-03-2024, a case of Assault was reported at Belagavi City PS, Belagavi district.",2024-03-10T01:00:00,2024-03-10T02:00:00,2024-03-10T04:00:00,15.8328,74.5351,"Incident occurred near coordinates 15.8328, 74.5351 within jurisdiction of Belagavi City PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Vikram Shenoy,54,Private Employee,Hindu,General,Female,Divya Rao,11,Male,0,Pooja Singh,,Transgender,A1,1.0,2024-03-22T06:00:00,Karnataka,Belagavi,Belagavi City PS,KA27329,Belagavi District & Sessions Court,Pooja Singh,,,,
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA74901,Siddharth Shenoy,Constable,Investigating Officer,1973-07-01,Male,AB Positive,0,2004-01-01,841023100202600391,202600391,2024-07-28,"On 27-07-2024, a case of Robbery was reported at Bagalkote Town PS, Bagalkote district.",2024-07-27T07:00:00,2024-07-27T10:00:00,2024-07-27T13:00:00,16.1331,75.6728,"Incident occurred near coordinates 16.1331, 75.6728 within jurisdiction of Bagalkote Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Divya Gowda,46,Private Employee,Hindu,General,Transgender,Tanvi Deshmukh,54,Transgender,0,Chirag Joshi,36,Male,A1,1.0,2024-08-04T09:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA74901,Bagalkote District & Sessions Court,Chirag Joshi,Pooja Nair,2024-09-09T09:00:00,B,KA74901
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA74901,Siddharth Shenoy,Sub-Inspector,Circle Inspector,1994-12-18,Female,B Positive,0,2015-08-22,841023100202600391,202600391,2024-07-28,"On 27-07-2024, a case of Robbery was reported at Bagalkote Town PS, Bagalkote district.",2024-07-27T07:00:00,2024-07-27T10:00:00,2024-07-27T13:00:00,16.1331,75.6728,"Incident occurred near coordinates 16.1331, 75.6728 within jurisdiction of Bagalkote Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Pooja Nair,48,Female,A2,,,,,,,,,,,,
FIR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA19277,Aarav Patil,Deputy Superintendent,Circle Inspector,1987-10-18,Male,O Negative,0,2011-06-22,176012307202600392,202600392,2023-05-13,"On 12-05-2023, a case of Cyber Crime was reported at Davangere Extension PS, Davangere district.",2023-05-12T04:00:00,2023-05-12T09:00:00,2023-05-12T10:00:00,14.4148,75.9165,"Incident occurred near coordinates 14.4148, 75.9165 within jurisdiction of Davangere Extension PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Anil Deshmukh,42,Private Employee,Hindu,General,Female,Anil Shetty,48,Female,0,Manish Deshmukh,25,Male,A1,1.0,2023-05-20T13:00:00,Karnataka,Davangere,Davangere Extension PS,KA19277,Davangere District & Sessions Court,Manish Deshmukh,Hari Hegde,2023-05-30T13:00:00,C,KA19277
FIR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA19277,Aarav Patil,Inspector,Circle Inspector,1988-07-23,Female,A Negative,0,2005-03-01,176012307202600392,202600392,2023-05-13,"On 12-05-2023, a case of Cyber Crime was reported at Davangere Extension PS, Davangere district.",2023-05-12T04:00:00,2023-05-12T09:00:00,2023-05-12T10:00:00,14.4148,75.9165,"Incident occurred near coordinates 14.4148, 75.9165 within jurisdiction of Davangere Extension PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Hari Hegde,71,Male,A2,,,,,,,,,,,,
UDR,Heinous,Undetected,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA72957,Sunil Hegde,Head Constable,Circle Inspector,1979-08-10,Female,O Negative,1,2019-07-01,237158058202400393,202400393,2024-02-19,"On 16-02-2024, a case of Murder was reported at Kolar Town PS, Kolar district.",2024-02-16T08:00:00,2024-02-16T10:00:00,2024-02-17T06:00:00,13.0738,78.1398,"Incident occurred near coordinates 13.0738, 78.1398 within jurisdiction of Kolar Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Deepak Rao,75,Private Employee,Hindu,General,Male,Kiran Kamath,63,Male,0,Abhishek Pai,67,Female,A1,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA96011,Divya Sharma,Sub-Inspector,Investigating Officer,1980-05-28,Female,B Negative,0,2004-01-05,284525199202200394,202200394,2024-04-08,"On 04-04-2024, a case of Dark Web Crime was reported at Davangere Extension PS, Davangere district.",2024-04-04T06:00:00,2024-04-04T08:00:00,2024-04-05T04:00:00,14.3848,75.9725,"Incident occurred near coordinates 14.3848, 75.9725 within jurisdiction of Davangere Extension PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Kiran Reddy,42,Private Employee,Hindu,General,Male,Priya Bhat,52,Female,0,Sunil Nair,,Female,A1,1.0,2024-04-15T11:00:00,Karnataka,Davangere,Davangere Extension PS,KA96011,Davangere District & Sessions Court,Sunil Nair,Bhavya Joshi,2024-05-16T11:00:00,A,KA96011
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA96011,Divya Sharma,Constable,Station Writer,1987-08-01,Male,B Positive,1,2018-09-21,284525199202200394,202200394,2024-04-08,"On 04-04-2024, a case of Dark Web Crime was reported at Davangere Extension PS, Davangere district.",2024-04-04T06:00:00,2024-04-04T08:00:00,2024-04-05T04:00:00,14.3848,75.9725,"Incident occurred near coordinates 14.3848, 75.9725 within jurisdiction of Davangere Extension PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Bhavya Joshi,66,Transgender,A2,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA29721,Suresh Bhat,Head Constable,Station Writer,1978-02-25,Female,AB Positive,0,2008-12-14,219108801202400395,202400395,2023-05-15,"On 10-05-2023, a case of Grievous Hurt was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-05-10T14:00:00,2023-05-10T21:00:00,2023-05-11T09:00:00,13.2837,77.5935,"Incident occurred near coordinates 13.2837, 77.5935 within jurisdiction of Bengaluru Rural PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Pooja Naik,46,Private Employee,Hindu,General,Transgender,Dev Joshi,50,Transgender,0,Hari Reddy,23,Transgender,A1,1.0,2023-05-22T21:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA29721,Bengaluru Rural District & Sessions Court,Hari Reddy,,2023-06-07T21:00:00,A,KA29721
PAR,Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA26096,Nikhil Naik,Inspector,SHO,1994-08-02,Male,A Positive,1,2002-05-10,356944828202400396,202400396,2025-05-25,"On 23-05-2025, a case of Robbery was reported at Hassan Town PS, Hassan district.",2025-05-23T05:00:00,2025-05-23T10:00:00,2025-05-23T21:00:00,12.9828,76.1274,"Incident occurred near coordinates 12.9828, 76.1274 within jurisdiction of Hassan Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Chirag Naik,80,Private Employee,Hindu,General,Transgender,Suresh Verma,68,Female,0,Kavya Reddy,,Transgender,A1,,,,,,,,,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA32455,Hari Kulkarni,Inspector,SHO,1987-03-11,Male,A Positive,1,2002-06-07,181373158202400397,202400397,2022-05-21,"On 16-05-2022, a case of Cyber Crime was reported at Ballari City PS, Ballari district.",2022-05-16T02:00:00,2022-05-16T06:00:00,2022-05-16T08:00:00,15.1749,76.9138,"Incident occurred near coordinates 15.1749, 76.9138 within jurisdiction of Ballari City PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Chirag Nair,61,Private Employee,Hindu,General,Female,Isha Gowda,37,Female,0,Kiran Kulkarni,75,Male,A1,1.0,2022-05-28T14:00:00,Karnataka,Ballari,Ballari City PS,KA32455,Ballari District & Sessions Court,Kiran Kulkarni,,2022-06-16T14:00:00,A,KA32455
PAR,Non-Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA53171,Nikhil Verma,Head Constable,SHO,1984-03-22,Male,AB Positive,0,2002-10-04,314228137202600398,202600398,2023-10-19,"On 16-10-2023, a case of Murder was reported at Belagavi City PS, Belagavi district.",2023-10-16T05:00:00,2023-10-16T11:00:00,2023-10-16T19:00:00,15.8069,74.5463,"Incident occurred near coordinates 15.8069, 74.5463 within jurisdiction of Belagavi City PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Gautam Verma,48,Private Employee,Hindu,General,Transgender,Isha Patil,64,Female,0,Abhishek Nair,,Female,A1,1.0,2023-10-26T17:00:00,Karnataka,Belagavi,Belagavi City PS,KA53171,Belagavi District & Sessions Court,Abhishek Nair,Aditi Rao,,,
PAR,Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA53171,Nikhil Verma,Constable,Circle Inspector,1983-01-01,Male,O Positive,0,2008-01-09,314228137202600398,202600398,2023-10-19,"On 16-10-2023, a case of Murder was reported at Belagavi City PS, Belagavi district.",2023-10-16T05:00:00,2023-10-16T11:00:00,2023-10-16T19:00:00,15.8069,74.5463,"Incident occurred near coordinates 15.8069, 74.5463 within jurisdiction of Belagavi City PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Aditi Rao,,Female,A2,,,,,,,,,,,,
FIR,Non-Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA61079,Isha Shenoy,Constable,Investigating Officer,1998-02-02,Female,AB Positive,0,2014-05-23,116362575202600399,202600399,2022-09-14,"On 09-09-2022, a case of Burglary was reported at Davangere Extension PS, Davangere district.",2022-09-09T18:00:00,2022-09-10T00:00:00,2022-09-10T18:00:00,14.5237,75.8451,"Incident occurred near coordinates 14.5237, 75.8451 within jurisdiction of Davangere Extension PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Aarav Joshi,32,Private Employee,Hindu,General,Transgender,Farhan Deshmukh,29,Female,0,Priya Reddy,58,Male,A1,,,,,,,,,,,,
UDR,Non-Heinous,Undetected,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA47169,Gautam Kumar,Sub-Inspector,Investigating Officer,1990-12-05,Female,B Positive,1,2006-10-12,234441778202600400,202600400,2023-12-13,"On 10-12-2023, a case of Grievous Hurt was reported at Kolar Town PS, Kolar district.",2023-12-10T05:00:00,2023-12-10T12:00:00,2023-12-10T19:00:00,13.1741,78.1443,"Incident occurred near coordinates 13.1741, 78.1443 within jurisdiction of Kolar Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Rajesh Das,67,Private Employee,Hindu,General,Transgender,Bhavya Kumar,20,Male,0,Ananya Patil,60,Male,A1,,,,,,,,,,,,
UDR,Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA15018,Gautam Naik,Deputy Superintendent,SHO,1986-05-05,Male,O Negative,0,2000-05-20,230861566202300401,202300401,2022-09-02,"On 30-08-2022, a case of Murder was reported at Davangere Extension PS, Davangere district.",2022-08-30T16:00:00,2022-08-30T19:00:00,2022-08-31T01:00:00,14.4768,75.8464,"Incident occurred near coordinates 14.4768, 75.8464 within jurisdiction of Davangere Extension PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Nikhil Shetty,23,Private Employee,Hindu,General,Male,Dev Pai,10,Transgender,0,Farhan Shetty,57,Female,A1,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA75302,Manish Shenoy,Head Constable,Circle Inspector,1981-06-23,Male,B Positive,0,2004-04-18,258465020202400402,202400402,2024-09-02,"On 30-08-2024, a case of Money Laundering was reported at Ballari City PS, Ballari district.",2024-08-30T17:00:00,2024-08-30T23:00:00,2024-08-31T10:00:00,15.1229,76.9776,"Incident occurred near coordinates 15.1229, 76.9776 within jurisdiction of Ballari City PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Esha Bhat,58,Private Employee,Hindu,General,Male,Suresh Pai,68,Female,0,Priya Reddy,30,Transgender,A1,1.0,2024-09-09T22:00:00,Karnataka,Ballari,Ballari City PS,KA75302,Ballari District & Sessions Court,Priya Reddy,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA89886,Sunil Kumar,Head Constable,Investigating Officer,1985-03-14,Male,B Positive,0,2001-01-17,261049769202200403,202200403,2022-06-24,"On 19-06-2022, a case of Burglary was reported at Bagalkote Town PS, Bagalkote district.",2022-06-19T18:00:00,2022-06-19T21:00:00,2022-06-20T05:00:00,16.1645,75.7642,"Incident occurred near coordinates 16.1645, 75.7642 within jurisdiction of Bagalkote Town PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Esha Bhat,41,Private Employee,Hindu,General,Transgender,Ananya Joshi,5,Female,0,Chirag Singh,,Transgender,A1,1.0,2022-07-01T06:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA89886,Bagalkote District & Sessions Court,Chirag Singh,,2022-07-29T06:00:00,C,KA89886
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA79321,Sanjay Nair,Constable,SHO,1996-01-17,Female,A Negative,0,2007-09-06,832263766202400404,202400404,2025-02-10,"On 08-02-2025, a case of Assault was reported at Bengaluru City PS, Bengaluru Urban district.",2025-02-08T00:00:00,2025-02-08T05:00:00,2025-02-08T10:00:00,13.0183,77.6443,"Incident occurred near coordinates 13.0183, 77.6443 within jurisdiction of Bengaluru City PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Rajesh Gowda,57,Private Employee,Hindu,General,Female,Deepak Joshi,6,Male,0,Dev Pai,46,Female,A1,1.0,2025-02-17T02:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA79321,"Principal City Civil & Sessions Court, Bengaluru",Dev Pai,,2025-04-06T02:00:00,B,KA79321
PAR,Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA44419,Farhan Nair,Head Constable,Investigating Officer,1990-10-28,Male,O Negative,0,2017-02-21,353536219202500405,202500405,2023-08-30,"On 27-08-2023, a case of Grievous Hurt was reported at Hassan Town PS, Hassan district.",2023-08-27T09:00:00,2023-08-27T16:00:00,2023-08-27T18:00:00,12.9727,76.1179,"Incident occurred near coordinates 12.9727, 76.1179 within jurisdiction of Hassan Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Sunil Shetty,39,Private Employee,Hindu,General,Female,Priya Nair,18,Female,0,Kavya Kulkarni,,Transgender,A1,1.0,2023-09-06T18:00:00,Karnataka,Hassan,Hassan Town PS,KA44419,Hassan District & Sessions Court,Kavya Kulkarni,,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA60747,Sunil Kamath,Inspector,Station Writer,1988-12-26,Female,O Positive,0,2006-07-04,310623044202300406,202300406,2025-04-14,"On 11-04-2025, a case of Theft was reported at Kolar Town PS, Kolar district.",2025-04-11T04:00:00,2025-04-11T12:00:00,2025-04-11T14:00:00,13.176,78.091,"Incident occurred near coordinates 13.176, 78.091 within jurisdiction of Kolar Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Anil Shenoy,34,Private Employee,Hindu,General,Transgender,Abhishek Singh,41,Female,0,Bhavya Das,,Transgender,A1,1.0,2025-04-21T10:00:00,Karnataka,Kolar,Kolar Town PS,KA60747,Kolar District & Sessions Court,Bhavya Das,"Meena Verma,Bhavya Kamath",,,
